;X;Y;Z;Rf;Gf;Bf;Af
4712;-0.64606972;0.24059017;1.2006686936;0.0117647;0.345098;0.270588;1
4713;-0.83695908;0.54986008;1.2029956947;0.494118;0.376471;0.301961;1
4714;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
4715;-0.96898003;0.17480000;1.5932904;0.490196;0.313725;0.258824;1
4716;-1.435844113;0.49382027;1.6335903;0.411765;0.313725;0.243137;1
4717;-1.440683056;0.07647045;0.1203731618;0.156863;0.282353;0.176471;1
4718;-0.36945076;0.86905010;0.1166664610;0.262745;0.988235;1;1
4719;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
4720;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
4721;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
4722;-0.42018051;0.73771008;0.1731382426;0.329412;0.639216;0.552941;1
4723;-0.37135048;0.86413963;0.1650508424;0.482353;0.839216;0.760784;1
4724;-0.35888023;1.45001991;1.36532175;0.411765;0.866667;0.760784;1
4725;-0.64996071;0.07083996;1.36621177;0.592157;0.403922;0.34902;1
4726;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
4727;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
4728;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
4729;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
4730;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
4731;-0.62956924;2.19989064;1.1393155680;0.231373;0.976471;0.780392;1
4732;-0.29984016;0.27696999;1.1409207688;0.694118;0.611765;0.545098;1
4733;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
4734;-1.07701078;0.30577953;1.28753043;0.439216;0.294118;0.239216;1
4735;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
4736;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
4737;-0.31282921;2.09552053;0.13291996;0.137255;0.529412;0.352941;1
4738;-1.08542028;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
4739;-0.2046016549;2.14993051;0.86893993;0.168627;0.792157;0.701961;1
4740;-0.2070328568;-0.00491993;1.10599042;0.0313725;0.984314;0.933333;1
4741;-1.30355039;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
4742;-0.1829107692;0.48497971;1.03087045;0.0196078;0.611765;0.588235;1
4743;-0.1900034739;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
4744;-1.14903035;0.26375969;1.110195830;0.466667;0.298039;0.243137;1
4745;-0.10600057;0.58792980;1.111142828;0.596078;0.717647;0.654902;1
4746;-1.399184920;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
4747;-1.403671767;0.06373985;1.28761054;0.411765;0.270588;0.215686;1
4748;-0.41626091;0.74569996;0.53716999;0.32549;44;0.984314;1
4749;-0.96996994;0.14480026;1.81492007;0.482353;0.32549;0.270588;1
4750;-0.19592972;0.49193962;1.82106007;0.639216;0.65098;0.564706;1
4751;-1.09172025;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
4752;-2.14615026;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
4753;-0.35751120;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
4754;-1.42788092;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
4755;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
4756;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
4757;-0.86226006;0.20722015;1.338399123;0.466667;0.329412;0.27451;1
4758;-1.29110113;0.76474007;1.341956113;0.34902;0.301961;0.239216;1
4759;-0.166155359;2.08624033;0.49967009;0.337255;0.866667;0.694118;1
4760;-0.119660303;0.21914013;1.282230577;0.466667;0.345098;0.290196;1
4761;-1.14609114;0.69275959;1.285140595;0.407843;0.313725;0.239216;1
4762;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
4763;-0.30552025;2.06581072;0.02168995;0.262745;0.737255;0.545098;1
4764;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
4765;-0.34195061;1.89000996;1.234686650;0.321569;0.984314;0.972549;1
4766;-0.37633057;0.23423965;1.237685646;0.603922;0.556863;0.505882;1
4767;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
4768;-0.46479912;0.66778954;1.04340055;0.231373;0.478431;0.411765;1
4769;-0.52572937;0.68488987;0.87632821;0.341176;0.588235;0.521569;1
4770;-0.30684967;2.09695009;0.88430819;0.121569;0.498039;0.333333;1
4771;-0.04395981;0.54794987;1.29583051;0.572549;0.647059;0.619608;1
4772;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
4773;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
4774;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
4775;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
4776;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
4777;-1.99916998;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
4778;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
4779;-0.63498039;0.72556026;1.14656045;0.313725;0.423529;0.372549;1
4780;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
4781;-0.85994072;0.50986012;1.28641035;0.482353;0.372549;0.298039;1
4782;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
4783;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
4784;-1.17845122;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
4785;-0.88194962;0.14282997;1.28669049;0.501961;0.333333;0.278431;1
4786;-0.64301987;2.19567064;0.71538001;0.0470588;0.517647;0.458824;1
4787;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
4788;-1.17244116;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
4789;-0.37396971;0.85499962;0.42729002;0.294118;45;0.952941;1
4790;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
4791;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
4792;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
4793;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
4794;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
4795;-0.77328033;2.22999052;0.34196001;0.286275;0.827451;0.658824;1
4796;-0.05174942;1.96052031;0.99702006;0.25098;0.972549;0.980392;1
4797;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
4798;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
4799;-0.02562065;0.65170963;1.23140007;0.580392;0.46376479;0.50541113;1
4800;-0.76200981;0.71284969;1.29080993;0.505882;0.46913734;0.51125426;1
4801;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
4802;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
4803;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
4804;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
4805;-1.02906004;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
4806;-0.67192045;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
4807;-2.12308088;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
4808;-0.1146018186;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
4809;-0.1109790197;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
4810;-1.33208052;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
4811;-0.34889952;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
4812;-1.00779120;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
4813;-0.13666077;0.69167049;1.530047998;0.556863;1;1;1
4814;-0.93102951;0.61380966;1.535806998;0.427451;0.380392;0.298039;1
4815;-0.93645973;0.90598019;0.1273348988;0.152941;0.341176;0.286275;1
4816;-1.38556067;0.12489994;0.1239681996;0.14902;0.286275;0.164706;1
4817;-0.89701958;0.71181973;1.28999045;0.45098;0.392157;0.309804;1
4818;-0.45186920;2.13309054;0.856697338;0.176471;0.847059;0.666667;1
4819;-0.52871056;0.69096001;0.865461319;0.258824;0.478431;0.4;1
4820;-0.64606972;0.24059017;1.2053226958;0.0117647;0.345098;0.270588;1
4821;-0.83695908;0.54986008;1.2076496969;0.494118;0.376471;0.301961;1
4822;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
4823;-0.96898003;0.17480000;1.6738902;0.490196;0.313725;0.258824;1
4824;-1.445521999;0.49382027;1.7141901;0.411765;0.313725;0.243137;1
4825;-1.450360942;0.07647045;0.1129597602;0.156863;0.282353;0.176471;1
4826;-0.36945076;0.86905010;0.1092530594;0.262745;0.988235;1;1
4827;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
4828;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
4829;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
4830;-0.42018051;0.73771008;0.1569634422;0.329412;0.639216;0.552941;1
4831;-0.37135048;0.86413963;0.1488760420;0.482353;0.839216;0.760784;1
4832;-0.35888023;1.45001991;1.36710179;0.411765;0.866667;0.760784;1
4833;-0.64996071;0.07083996;1.36799181;0.592157;0.403922;0.34902;1
4834;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
4835;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
4836;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
4837;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
4838;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
4839;-0.62956924;2.19989065;1.1425259696;0.231373;0.976471;0.780392;1
4840;-0.29984016;0.27696999;1.1441311704;0.694118;0.611765;0.545098;1
4841;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
4842;-1.07701079;0.30577953;1.28753044;0.439216;0.294118;0.239216;1
4843;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
4844;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
4845;-0.31282921;2.09552054;0.13291996;0.137255;0.529412;0.352941;1
4846;-1.08542029;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
4847;-0.2094640587;2.14993052;0.86893993;0.168627;0.792157;0.701961;1
4848;-0.2176014690;-0.00491993;1.10599043;0.0313725;0.984314;0.933333;1
4849;-1.30355040;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
4850;-0.1970961786;0.48497971;1.03087046;0.0196078;0.611765;0.588235;1
4851;-0.2041888833;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
4852;-1.14903036;0.26375969;1.112089826;0.466667;0.298039;0.243137;1
4853;-0.10600058;0.58792980;1.113036824;0.596078;0.717647;0.654902;1
4854;-1.408158614;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
4855;-1.412645461;0.06373985;1.28761055;0.411765;0.270588;0.215686;1
4856;-0.41626091;0.74569996;0.53716999;0.32549;45;0.984314;1
4857;-0.96996994;0.14480026;1.82720007;0.482353;0.32549;0.270588;1
4858;-0.19592972;0.49193962;1.83334007;0.639216;0.65098;0.564706;1
4859;-1.09172026;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
4860;-2.14615027;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
4861;-0.35751121;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
4862;-1.42788093;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
4863;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
4864;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
4865;-0.86226006;0.20722015;1.345513103;0.466667;0.329412;0.27451;1
4866;-1.29110114;0.76474007;1.349070093;0.34902;0.301961;0.239216;1
4867;-0.73165247;2.08624034;0.49967009;0.337255;0.866667;0.694118;1
4868;-0.26670191;0.21914013;1.288050613;0.466667;0.345098;0.290196;1
4869;-1.14609115;0.69275959;1.290960631;0.407843;0.313725;0.239216;1
4870;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
4871;-0.30552025;2.06581073;0.02168995;0.262745;0.737255;0.545098;1
4872;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
4873;-0.34195061;1.89000996;1.240684642;0.321569;0.984314;0.972549;1
4874;-0.37633057;0.23423965;1.243683638;0.603922;0.556863;0.505882;1
4875;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
4876;-0.46479912;0.66778954;1.04340056;0.231373;0.478431;0.411765;1
4877;-0.52572937;0.68488987;0.89228817;0.341176;0.588235;0.521569;1
4878;-0.30684967;2.09695010;0.90026815;0.121569;0.498039;0.333333;1
4879;-0.04395981;0.54794987;1.29583052;0.572549;0.647059;0.619608;1
4880;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
4881;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
4882;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
4883;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
4884;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
4885;-1.99916999;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
4886;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
4887;-0.63498039;0.72556026;1.14656046;0.313725;0.423529;0.372549;1
4888;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
4889;-0.85994072;0.50986012;1.28641036;0.482353;0.372549;0.298039;1
4890;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
4891;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
4892;-1.17845123;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
4893;-0.88194962;0.14282997;1.28669050;0.501961;0.333333;0.278431;1
4894;-0.64301987;2.19567065;0.71538001;0.0470588;0.517647;0.458824;1
4895;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
4896;-1.17244117;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
4897;-0.37396972;0.85499962;0.42729002;0.294118;46;0.952941;1
4898;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
4899;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
4900;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
4901;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
4902;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
4903;-0.77328033;2.22999053;0.34196001;0.286275;0.827451;0.658824;1
4904;-0.05174942;1.96052032;0.99702006;0.25098;0.972549;0.980392;1
4905;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
4906;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
4907;-0.02562065;0.65170963;1.23140007;0.580392;0.47450989;0.51709739;1
4908;-0.76200981;0.71284969;1.29080993;0.505882;0.47988244;0.52294052;1
4909;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
4910;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
4911;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
4912;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
4913;-1.02906005;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
4914;-0.67192046;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
4915;-2.12308089;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
4916;-0.1073562208;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
4917;-0.1037334219;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
4918;-1.33208053;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
4919;-0.34889953;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
4920;-1.00779121;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
4921;-0.13666077;0.69167049;1.541565998;0.556863;1;1;1
4922;-0.93102951;0.61380966;1.547324998;0.427451;0.380392;0.298039;1
4923;-0.93645973;0.90598019;0.1206015004;0.152941;0.341176;0.286275;1
4924;-1.38556068;0.12489994;0.1172348012;0.14902;0.286275;0.164706;1
4925;-0.89701958;0.71181973;1.28999046;0.45098;0.392157;0.309804;1
4926;-0.45186920;2.13309055;0.874225300;0.176471;0.847059;0.666667;1
4927;-0.52871056;0.69096001;0.882989281;0.258824;0.478431;0.4;1
4928;-0.64606972;0.24059017;1.2099766980;0.0117647;0.345098;0.270588;1
4929;-0.83695908;0.54986008;1.2123036991;0.494118;0.376471;0.301961;1
4930;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
4931;-0.96898003;0.17480000;1.7544900;0.490196;0.313725;0.258824;1
4932;-1.455199885;0.49382027;1.7947899;0.411765;0.313725;0.243137;1
4933;-1.460038828;0.07647045;0.1055463586;0.156863;0.282353;0.176471;1
4934;-0.36945076;0.86905010;0.1018396578;0.262745;0.988235;1;1
4935;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
4936;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
4937;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
4938;-0.42018051;0.73771008;0.1407886418;0.329412;0.639216;0.552941;1
4939;-0.37135048;0.86413963;0.1327012416;0.482353;0.839216;0.760784;1
4940;-0.35888023;1.45001991;1.36888183;0.411765;0.866667;0.760784;1
4941;-0.64996071;0.07083996;1.36977185;0.592157;0.403922;0.34902;1
4942;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
4943;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
4944;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
4945;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
4946;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
4947;-0.62956924;2.19989066;1.1457363712;0.231373;0.976471;0.780392;1
4948;-0.29984016;0.27696999;1.1473415720;0.694118;0.611765;0.545098;1
4949;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
4950;-1.07701080;0.30577953;1.28753045;0.439216;0.294118;0.239216;1
4951;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
4952;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
4953;-0.31282921;2.09552055;0.13291996;0.137255;0.529412;0.352941;1
4954;-1.08542030;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
4955;-0.2151702671;2.14993053;0.86893993;0.168627;0.792157;0.701961;1
4956;-0.2127390652;-0.00491993;1.10599044;0.0313725;0.984314;0.933333;1
4957;-1.30355041;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
4958;-0.2112815880;0.48497971;1.03087047;0.0196078;0.611765;0.588235;1
4959;-0.2111224369;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
4960;-1.14903037;0.26375969;1.113983822;0.466667;0.298039;0.243137;1
4961;-0.10600059;0.58792980;1.114930820;0.596078;0.717647;0.654902;1
4962;-1.417132308;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
4963;-1.421619155;0.06373985;1.28761056;0.411765;0.270588;0.215686;1
4964;-0.41626091;0.74569996;0.53716999;0.32549;46;0.984314;1
4965;-0.96996994;0.14480026;1.83948007;0.482353;0.32549;0.270588;1
4966;-0.19592972;0.49193962;1.84562007;0.639216;0.65098;0.564706;1
4967;-1.09172027;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
4968;-2.14615028;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
4969;-0.35751122;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
4970;-1.42788094;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
4971;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
4972;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
4973;-0.86226006;0.20722015;1.352627083;0.466667;0.329412;0.27451;1
4974;-1.29110115;0.76474007;1.356184073;0.34902;0.301961;0.239216;1
4975;-0.19824865;2.08624035;0.49967009;0.337255;0.866667;0.694118;1
4976;-0.66319921;0.21914013;1.293870649;0.466667;0.345098;0.290196;1
4977;-1.14609116;0.69275959;1.296780667;0.407843;0.313725;0.239216;1
4978;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
4979;-0.30552025;2.06581074;0.02168995;0.262745;0.737255;0.545098;1
4980;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
4981;-0.34195061;1.89000996;1.246682634;0.321569;0.984314;0.972549;1
4982;-0.37633057;0.23423965;1.249681630;0.603922;0.556863;0.505882;1
4983;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
4984;-0.46479912;0.66778954;1.04340057;0.231373;0.478431;0.411765;1
4985;-0.52572937;0.68488987;0.90824813;0.341176;0.588235;0.521569;1
4986;-0.30684967;2.09695011;0.91622811;0.121569;0.498039;0.333333;1
4987;-0.04395981;0.54794987;1.29583053;0.572549;0.647059;0.619608;1
4988;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
4989;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
4990;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
4991;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
4992;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
4993;-1.99917000;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
4994;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
4995;-0.63498039;0.72556026;1.14656047;0.313725;0.423529;0.372549;1
4996;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
4997;-0.85994072;0.50986012;1.28641037;0.482353;0.372549;0.298039;1
4998;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
4999;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5000;-1.17845124;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5001;-0.88194962;0.14282997;1.28669051;0.501961;0.333333;0.278431;1
5002;-0.64301987;2.19567066;0.71538001;0.0470588;0.517647;0.458824;1
5003;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5004;-1.17244118;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5005;-0.37396973;0.85499962;0.42729002;0.294118;47;0.952941;1
5006;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
5007;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
5008;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
5009;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
